,net_participant_export,central_battery_export,unallocated_local_solar,unallocated_central_battery_load,gross_participant_grid_import,gross_participant_local_solar_import,gross_participant_central_battery_import,net_network_export
2017-02-26 04:00:00,-9.07,0.0,0.0,0.0,9.07,0.0,0.0,-9.07
2017-02-26 04:30:00,-8.742,0.0,0.0,0.0,8.742,0.0,0.0,-8.742
2017-02-26 05:00:00,-8.5,0.0,0.0,0.0,8.5,0.0,0.0,-8.5
2017-02-26 05:30:00,-9.053,0.0,0.0,0.0,9.053,0.0,0.0,-9.053
2017-02-26 06:00:00,-8.5816707435,0.0,0.0,0.0,8.5816707435,0.021037145,0.0,-8.5816707435
2017-02-26 06:30:00,-6.3438071767,0.0,0.606137730929,0.0,6.3438071767,0.717055092371,0.0,-6.3438071767
2017-02-26 07:00:00,-2.8574124262,0.0,2.4907250492,0.0,2.8574124262,1.7418625246,0.0,-2.8574124262
2017-02-26 07:30:00,-0.1211949477,0.0,4.43983754358,0.0,0.1211949477,2.15396750872,0.0,-0.1211949477
2017-02-26 08:00:00,0.3281841454,-0.3281841454,6.4511534545,3.88578058619e-16,0.0,2.7230306909,0.0,0.0
2017-02-26 08:30:00,2.6895951648,-2.6895951648,7.95549597067,0.5031639192,0.0,2.80909919413,0.0,0.0
2017-02-26 09:00:00,4.6907237712,-4.6907237712,10.3347698093,0.9859762748,0.0,3.32095396187,0.0,0.0
2017-02-26 09:30:00,7.674447352,-7.674447352,11.5648727933,0.0,0.0,3.32457455867,0.0,0.0
2017-02-26 10:00:00,7.2211131823,-4.77087907093,11.9427609853,0.0,0.0,4.19935219705,0.0,2.45023411137
2017-02-26 10:30:00,9.8101307626,-0.0477087907093,14.0959423022,0.0,0.0,4.46918846043,0.0,9.76242197189
2017-02-26 11:00:00,9.2373163525,-0.000477087907093,15.2354302938,0.0,0.0,4.69588605875,0.0,9.23683926459
2017-02-26 11:30:00,8.6333484603,-4.77087906958e-06,14.7129570503,0.0,0.0,4.60939141005,0.0,8.63334368942
2017-02-26 12:00:00,7.5029145221,-4.7708791584e-08,14.4639287684,0.0,0.0,4.48998575368,0.0,7.50291447439
2017-02-26 12:30:00,7.0915766602,-4.77086814499e-10,13.3138138835,0.0,0.0,4.1927627767,0.0,7.09157665972
2017-02-26 13:00:00,6.8621131496,-4.77129447063e-12,12.020260958,0.0,0.0,4.3108521916,0.0,6.8621131496
2017-02-26 13:30:00,8.1023110538,-4.61852778244e-14,12.3910925448,0.0,0.0,4.06821850897,0.0,8.1023110538
2017-02-26 14:00:00,6.1315235669,0.0,10.7282696391,0.0,0.0,3.81125392782,0.0,6.1315235669
2017-02-26 14:30:00,4.1212760497,0.0,8.84206337475,0.0,0.0,3.39321267495,0.0,4.1212760497
2017-02-26 15:00:00,0.8940836176,0.0,6.79040301467,0.0,0.0,2.95168060293,0.0,0.8940836176
2017-02-26 15:30:00,0.6305412006,0.0,5.94411766717,0.0,0.0,2.80642353343,0.0,0.6305412006
2017-02-26 16:00:00,-0.1366114847,0.1366114847,5.78299042942,0.0,0.1366114847,2.69139808588,0.0227685807833,0.0
2017-02-26 16:30:00,-1.2156830293,1.2156830293,4.79559747558,0.0,1.2156830293,2.57671949512,0.202613838217,0.0
2017-02-26 17:00:00,-3.8507085206,3.8507085206,3.08052765293,0.0,3.8507085206,2.00976382647,0.7614028402,0.0
2017-02-26 17:30:00,-6.737326043,6.737326043,1.47119568357,0.0,6.737326043,1.06447827343,1.55323601229,0.0
2017-02-26 18:00:00,-8.280754123,8.0596709224,0.0176416791429,0.0,8.280754123,0.306604197857,2.24809820206,-0.2210832006
2017-02-26 18:30:00,-9.9665541312,0.0,0.0,0.0,9.9665541312,0.003889728,0.0,-9.9665541312
2017-02-26 19:00:00,-8.57,0.0,0.0,0.0,8.57,0.0,0.0,-8.57
2017-02-26 19:30:00,-8.753,0.0,0.0,0.0,8.753,0.0,0.0,-8.753
2017-02-26 20:00:00,-10.285,0.0,0.0,0.0,10.285,0.0,0.0,-10.285
2017-02-26 20:30:00,-9.816,0.0,0.0,0.0,9.816,0.0,0.0,-9.816
2017-02-26 21:00:00,-7.757,0.0,0.0,0.0,7.757,0.0,0.0,-7.757
2017-02-26 21:30:00,-9.014,0.0,0.0,0.0,9.014,0.0,0.0,-9.014
2017-02-26 22:00:00,-8.223,0.0,0.0,0.0,8.223,0.0,0.0,-8.223
2017-02-26 22:30:00,-7.925,0.0,0.0,0.0,7.925,0.0,0.0,-7.925
2017-02-26 23:00:00,-9.277,0.0,0.0,0.0,9.277,0.0,0.0,-9.277
2017-02-26 23:30:00,-9.645,0.0,0.0,0.0,9.645,0.0,0.0,-9.645
2017-02-27 00:00:00,-9.205,0.0,0.0,0.0,9.205,0.0,0.0,-9.205
2017-02-27 00:30:00,-9.088,0.0,0.0,0.0,9.088,0.0,0.0,-9.088
2017-02-27 01:00:00,-9.761,0.0,0.0,0.0,9.761,0.0,0.0,-9.761
2017-02-27 01:30:00,-8.133,0.0,0.0,0.0,8.133,0.0,0.0,-8.133
2017-02-27 02:00:00,-7.271,0.0,0.0,0.0,7.271,0.0,0.0,-7.271
2017-02-27 02:30:00,-8.422,0.0,0.0,0.0,8.422,0.0,0.0,-8.422
2017-02-27 03:00:00,-7.911,0.0,0.0,0.0,7.911,0.0,0.0,-7.911
2017-02-27 03:30:00,-7.311,0.0,0.0,0.0,7.311,0.0,0.0,-7.311
2017-02-27 04:00:00,-8.086,0.0,0.0,0.0,8.086,0.0,0.0,-8.086
2017-02-27 04:30:00,-7.11,0.0,0.0,0.0,7.11,0.0,0.0,-7.11
2017-02-27 05:00:00,-9.964,0.0,0.0,0.0,9.964,0.0,0.0,-9.964
2017-02-27 05:30:00,-12.373,0.0,0.0,0.0,12.373,0.0,0.0,-12.373
2017-02-27 06:00:00,-11.1797515525,0.0,0.0,0.0,11.1797515525,0.002661225,0.0,-11.1797515525
2017-02-27 06:30:00,-12.6119286502,0.0,0.0,0.0,12.6119286502,0.253172949,0.0,-12.6119286502
2017-02-27 07:00:00,-15.5690519043,0.0,0.029615944625,0.0,15.5690519043,0.256847833875,0.0,-15.5690519043
2017-02-27 07:30:00,-23.1347318854,0.0,0.153102989875,0.0,23.1347318854,0.652504983125,0.0,-23.1347318854
2017-02-27 08:00:00,-23.4555597534,0.0,1.0199658552,0.0,23.4555597534,1.7344743914,0.0,-23.4555597534
2017-02-27 08:30:00,-24.9823835812,0.0,0.4373015477,0.0,24.9823835812,2.4799046431,0.0,-24.9823835812
2017-02-27 09:00:00,-19.2499853265,0.0,1.04871634712,0.0,19.2499853265,4.10614904137,0.0,-19.2499853265
2017-02-27 09:30:00,-23.6151191543,0.0,2.00714278935,0.0,23.6151191543,4.91514278935,0.0,-23.6151191543
2017-02-27 10:00:00,-23.2606674126,0.0,1.8502981467,0.0,23.2606674126,4.7882981467,0.0,-23.2606674126
2017-02-27 10:30:00,-19.6193824688,0.0,3.607247559,0.0,19.6193824688,5.7884057002,0.0,-19.6193824688
2017-02-27 11:00:00,-14.1179976982,0.0,3.59268258303,0.0,14.1179976982,6.66539676077,0.0,-14.1179976982
2017-02-27 11:30:00,-20.7571450556,0.0,4.58842107675,0.0,20.7571450556,6.47673590365,0.0,-20.7571450556
2017-02-27 12:00:00,-23.4922893458,0.0,2.03255968463,0.0,23.4922893458,5.37850956758,0.0,-23.4922893458
2017-02-27 12:30:00,-21.4915413939,0.0,0.874791103775,0.0,21.4915413939,4.02437331132,0.0,-21.4915413939
2017-02-27 13:00:00,-22.2144007656,0.0,0.8447753426,0.0,22.2144007656,3.6103260278,0.0,-22.2144007656
2017-02-27 13:30:00,-20.403706775,0.0,0.87417961875,0.0,20.403706775,3.93853885625,0.0,-20.403706775
2017-02-27 14:00:00,-18.8773362745,0.0,0.993597120187,0.0,18.8773362745,4.25599520031,0.0,-18.8773362745
2017-02-27 14:30:00,-18.7791443975,0.0,0.557291747812,0.0,18.7791443975,3.32081957969,0.0,-18.7791443975
2017-02-27 15:00:00,-15.3511400262,0.0,2.49120569931,0.0,15.3511400262,2.86765427449,0.0,-15.3511400262
2017-02-27 15:30:00,-10.3504835011,0.0,4.15400942794,0.0,10.3504835011,3.38850707096,0.0,-10.3504835011
2017-02-27 16:00:00,-9.0844554974,0.0,3.02569633507,0.0,9.0844554974,2.14284816753,0.0,-9.0844554974
2017-02-27 16:30:00,-9.8026681892,0.0,2.97780843629,0.0,9.8026681892,1.65452337451,0.0,-9.8026681892
2017-02-27 17:00:00,-10.7982118894,0.0,1.728420079,0.0,10.7982118894,1.1253680316,0.0,-10.7982118894
2017-02-27 17:30:00,-13.2889980083,0.0,0.0546030341375,0.0,13.2889980083,0.461671723562,0.0,-13.2889980083
2017-02-27 18:00:00,-12.3462652707,0.0,0.0,0.0,12.3462652707,0.043957983,0.0,-12.3462652707
2017-02-27 18:30:00,-10.641136459,0.0,0.0,0.0,10.641136459,0.00580071,0.0,-10.641136459
2017-02-27 19:00:00,-10.143,0.0,0.0,0.0,10.143,0.0,0.0,-10.143
2017-02-27 19:30:00,-10.655,0.0,0.0,0.0,10.655,0.0,0.0,-10.655
2017-02-27 20:00:00,-10.562,0.0,0.0,0.0,10.562,0.0,0.0,-10.562
2017-02-27 20:30:00,-10.844,0.0,0.0,0.0,10.844,0.0,0.0,-10.844
2017-02-27 21:00:00,-10.165,0.0,0.0,0.0,10.165,0.0,0.0,-10.165
2017-02-27 21:30:00,-10.151,0.0,0.0,0.0,10.151,0.0,0.0,-10.151
2017-02-27 22:00:00,-9.37,0.0,0.0,0.0,9.37,0.0,0.0,-9.37
2017-02-27 22:30:00,-9.133,0.0,0.0,0.0,9.133,0.0,0.0,-9.133
2017-02-27 23:00:00,-10.7,0.0,0.0,0.0,10.7,0.0,0.0,-10.7
2017-02-27 23:30:00,-10.082,0.0,0.0,0.0,10.082,0.0,0.0,-10.082
2017-02-28 00:00:00,-8.723,0.0,0.0,0.0,8.723,0.0,0.0,-8.723
2017-02-28 00:30:00,-10.398,0.0,0.0,0.0,10.398,0.0,0.0,-10.398
2017-02-28 01:00:00,-11.568,0.0,0.0,0.0,11.568,0.0,0.0,-11.568
2017-02-28 01:30:00,-8.349,0.0,0.0,0.0,8.349,0.0,0.0,-8.349
2017-02-28 02:00:00,-8.43,0.0,0.0,0.0,8.43,0.0,0.0,-8.43
2017-02-28 02:30:00,-8.771,0.0,0.0,0.0,8.771,0.0,0.0,-8.771
2017-02-28 03:00:00,-9.618,0.0,0.0,0.0,9.618,0.0,0.0,-9.618
2017-02-28 03:30:00,-12.175,0.0,0.0,0.0,12.175,0.0,0.0,-12.175
2017-02-28 04:00:00,-14.481,0.0,0.0,0.0,14.481,0.0,0.0,-14.481
2017-02-28 04:30:00,-11.877,0.0,0.0,0.0,11.877,0.0,0.0,-11.877
2017-02-28 05:00:00,-11.246,0.0,0.0,0.0,11.246,0.0,0.0,-11.246
2017-02-28 05:30:00,-15.225,0.0,0.0,0.0,15.225,0.0,0.0,-15.225
2017-02-28 06:00:00,-20.1731845386,0.0,0.0,0.0,20.1731845386,0.002769234,0.0,-20.1731845386
2017-02-28 06:30:00,-17.6876955867,0.0,0.0222530750556,0.0,17.6876955867,0.161689813944,0.0,-17.6876955867
2017-02-28 07:00:00,-19.3980730266,0.0,0.0283173826667,0.0,19.3980730266,0.544610839333,0.0,-19.3980730266
2017-02-28 07:30:00,-22.7742778462,0.0,0.0,0.0,22.7742778462,0.098193078,0.0,-22.7742778462
2017-02-28 08:00:00,-27.0109902185,0.0,0.001503863,0.0,27.0109902185,0.103534767,0.0,-27.0109902185
2017-02-28 08:30:00,-28.5663326532,0.0,0.23510567985,0.0,28.5663326532,1.97373975895,0.0,-28.5663326532
2017-02-28 09:00:00,-27.7963385982,0.0,1.22852936095,0.0,27.7963385982,3.92958808285,0.0,-27.7963385982
2017-02-28 09:30:00,-26.8871742459,0.0,2.04275503277,0.0,26.8871742459,5.36107665033,0.0,-26.8871742459
2017-02-28 10:00:00,-24.076879182,0.0,4.33143085375,0.0,24.076879182,6.19574238425,0.0,-24.076879182
2017-02-28 10:30:00,-21.7263054465,0.0,6.97804112781,0.0,21.7263054465,7.80770134069,0.0,-21.7263054465
2017-02-28 11:00:00,-17.6318131301,0.0,8.06643355706,0.0,17.6318131301,8.41824194384,0.0,-17.6318131301
2017-02-28 11:30:00,-16.9664156925,0.0,7.08640152929,0.0,16.9664156925,9.25902495321,0.0,-16.9664156925
2017-02-28 12:00:00,-19.2395825392,0.0,6.43164679817,0.0,19.2395825392,8.62715141463,0.0,-19.2395825392
2017-02-28 12:30:00,-14.052340982,0.0,6.57468640171,0.0,14.052340982,8.46358303629,0.0,-14.052340982
2017-02-28 13:00:00,-18.5916565456,0.0,7.968889433,0.0,18.5916565456,8.1949879574,0.0,-18.5916565456
2017-02-28 13:30:00,-19.3783406635,0.0,6.82427101594,0.0,19.3783406635,9.43276450556,0.0,-19.3783406635
2017-02-28 14:00:00,-18.1011942004,0.0,6.5852452378,0.0,18.1011942004,9.4758758858,0.0,-18.1011942004
2017-02-28 14:30:00,-15.5031164548,0.0,6.67369869525,0.0,15.5031164548,8.35879423795,0.0,-15.5031164548
2017-02-28 15:00:00,-17.9134670096,0.0,5.1961617088,0.0,17.9134670096,7.3323712816,0.0,-17.9134670096
2017-02-28 15:30:00,-15.2952596482,0.0,4.79656591531,0.0,15.2952596482,5.62917443649,0.0,-15.2952596482
2017-02-28 16:00:00,-15.7542319037,0.0,3.49501034074,0.0,15.7542319037,3.55575775556,0.0,-15.7542319037
2017-02-28 16:30:00,-18.8358309367,0.0,2.35038232189,0.0,18.8358309367,2.55378674141,0.0,-18.8358309367
2017-02-28 17:00:00,-20.3697173022,0.0,0.583630498429,0.0,20.3697173022,0.762652199371,0.0,-20.3697173022
2017-02-28 17:30:00,-16.6303025554,0.0,0.0,0.0,16.6303025554,0.1945925396,0.0,-16.6303025554
2017-02-28 18:00:00,-16.5081894445,0.0,0.0,0.0,16.5081894445,0.045960815,0.0,-16.5081894445
2017-02-28 18:30:00,-15.7488031264,0.0,0.0,0.0,15.7488031264,0.000859616,0.0,-15.7488031264
2017-02-28 19:00:00,-15.427,0.0,0.0,0.0,15.427,0.0,0.0,-15.427
2017-02-28 19:30:00,-15.303,0.0,0.0,0.0,15.303,0.0,0.0,-15.303
2017-02-28 20:00:00,-14.807,0.0,0.0,0.0,14.807,0.0,0.0,-14.807
2017-02-28 20:30:00,-14.257,0.0,0.0,0.0,14.257,0.0,0.0,-14.257
2017-02-28 21:00:00,-15.496,0.0,0.0,0.0,15.496,0.0,0.0,-15.496
2017-02-28 21:30:00,-10.043,0.0,0.0,0.0,10.043,0.0,0.0,-10.043
2017-02-28 22:00:00,-9.448,0.0,0.0,0.0,9.448,0.0,0.0,-9.448
2017-02-28 22:30:00,-9.085,0.0,0.0,0.0,9.085,0.0,0.0,-9.085
2017-02-28 23:00:00,-10.158,0.0,0.0,0.0,10.158,0.0,0.0,-10.158
2017-02-28 23:30:00,-9.662,0.0,0.0,0.0,9.662,0.0,0.0,-9.662
2017-03-01 00:00:00,-9.442,0.0,0.0,0.0,9.442,0.0,0.0,-9.442
2017-03-01 00:30:00,-9.201,0.0,0.0,0.0,9.201,0.0,0.0,-9.201
2017-03-01 01:00:00,-8.614,0.0,0.0,0.0,8.614,0.0,0.0,-8.614
2017-03-01 01:30:00,-8.601,0.0,0.0,0.0,8.601,0.0,0.0,-8.601
2017-03-01 02:00:00,-8.662,0.0,0.0,0.0,8.662,0.0,0.0,-8.662
2017-03-01 02:30:00,-9.35,0.0,0.0,0.0,9.35,0.0,0.0,-9.35
2017-03-01 03:00:00,-14.58,0.0,0.0,0.0,14.58,0.0,0.0,-14.58
2017-03-01 03:30:00,-15.762,0.0,0.0,0.0,15.762,0.0,0.0,-15.762
2017-03-01 04:00:00,-16.718,0.0,0.0,0.0,16.718,0.0,0.0,-16.718
2017-03-01 04:30:00,-17.279,0.0,0.0,0.0,17.279,0.0,0.0,-17.279
2017-03-01 05:00:00,-17.347,0.0,0.0,0.0,17.347,0.0,0.0,-17.347
2017-03-01 05:30:00,-18.608,0.0,0.0,0.0,18.608,0.0,0.0,-18.608
2017-03-01 06:00:00,-21.123372484,0.0,0.0,0.0,21.123372484,0.01906028,0.0,-21.123372484
2017-03-01 06:30:00,-19.3662277159,0.0,0.0830091201875,0.0,19.3662277159,0.469015200313,0.0,-19.3662277159
2017-03-01 07:00:00,-17.4271849266,0.0,1.50242365897,0.0,17.4271849266,1.55515630803,0.0,-17.4271849266
2017-03-01 07:30:00,-25.5037306963,0.0,2.53786817354,0.0,25.5037306963,2.26040113016,0.0,-25.5037306963
2017-03-01 08:00:00,-28.8168151991,0.0,4.07710560051,0.0,28.8168151991,3.53207920039,0.0,-28.8168151991
2017-03-01 08:30:00,-28.0349541778,0.0,4.69949224783,0.0,28.0349541778,5.68046609237,0.0,-28.0349541778
2017-03-01 09:00:00,-25.8353416036,0.0,3.84866940537,0.0,25.8353416036,9.24130490703,0.0,-25.8353416036
2017-03-01 09:30:00,-20.1673055005,0.0,4.81610543329,0.0,20.1673055005,10.3449357212,0.0,-20.1673055005
2017-03-01 10:00:00,-12.9938864288,0.0,5.87237490011,0.0,12.9938864288,10.9246819991,0.0,-12.9938864288
2017-03-01 10:30:00,-17.9489974973,0.0,6.98509154056,0.0,17.9489974973,9.95067102514,0.0,-17.9489974973
2017-03-01 11:00:00,-16.1089632153,0.0,7.97465049931,0.0,16.1089632153,9.02371292839,0.0,-16.1089632153
2017-03-01 11:30:00,-13.2748598075,0.0,8.06118906094,0.0,13.2748598075,8.22401395656,0.0,-13.2748598075
2017-03-01 12:00:00,-14.7809230439,0.0,8.28956035669,0.0,14.7809230439,8.35448390841,0.0,-14.7809230439
2017-03-01 12:30:00,-13.910610141,0.0,7.45010114563,0.0,13.910610141,8.93733542337,0.0,-13.910610141
2017-03-01 13:00:00,-18.2770909326,0.0,6.13655007737,0.0,18.2770909326,8.85107389602,0.0,-18.2770909326
2017-03-01 13:30:00,-20.3172631541,0.0,5.82979000206,0.0,20.3172631541,8.44473491484,0.0,-20.3172631541
2017-03-01 14:00:00,-19.2450311746,0.0,5.90922704363,0.0,19.2450311746,8.39941770778,0.0,-19.2450311746
2017-03-01 14:30:00,-22.2427056055,0.0,5.38464866969,0.0,22.2427056055,8.10773992981,0.0,-22.2427056055
2017-03-01 15:00:00,-25.4072203339,0.0,4.12733414261,0.0,25.4072203339,6.67444552349,0.0,-25.4072203339
2017-03-01 15:30:00,-30.0014770376,0.0,2.08750984103,0.0,30.0014770376,3.07501312137,0.0,-30.0014770376
2017-03-01 16:00:00,-23.0380181493,0.0,1.01770650744,0.0,23.0380181493,1.59727534326,0.0,-23.0380181493
2017-03-01 16:30:00,-19.9542620062,0.0,2.07356456789,0.0,19.9542620062,2.11517342591,0.0,-19.9542620062
2017-03-01 17:00:00,-17.2660275327,0.0,1.10684140989,0.0,17.2660275327,1.30613105741,0.0,-17.2660275327
2017-03-01 17:30:00,-17.0052865931,0.0,0.0508698647333,0.0,17.0052865931,0.359648912267,0.0,-17.0052865931
2017-03-01 18:00:00,-16.8260748226,0.0,0.0,0.0,16.8260748226,0.029955542,0.0,-16.8260748226
2017-03-01 18:30:00,-15.9065113182,0.0,0.0,0.0,15.9065113182,0.000240758,0.0,-15.9065113182
2017-03-01 19:00:00,-16.105,0.0,0.0,0.0,16.105,0.0,0.0,-16.105
2017-03-01 19:30:00,-14.656,0.0,0.0,0.0,14.656,0.0,0.0,-14.656
2017-03-01 20:00:00,-15.16,0.0,0.0,0.0,15.16,0.0,0.0,-15.16
2017-03-01 20:30:00,-14.189,0.0,0.0,0.0,14.189,0.0,0.0,-14.189
2017-03-01 21:00:00,-13.536,0.0,0.0,0.0,13.536,0.0,0.0,-13.536
2017-03-01 21:30:00,-12.426,0.0,0.0,0.0,12.426,0.0,0.0,-12.426
2017-03-01 22:00:00,-12.471,0.0,0.0,0.0,12.471,0.0,0.0,-12.471
2017-03-01 22:30:00,-12.42,0.0,0.0,0.0,12.42,0.0,0.0,-12.42
2017-03-01 23:00:00,-11.204,0.0,0.0,0.0,11.204,0.0,0.0,-11.204
2017-03-01 23:30:00,-10.624,0.0,0.0,0.0,10.624,0.0,0.0,-10.624
2017-03-02 00:00:00,-12.028,0.0,0.0,0.0,12.028,0.0,0.0,-12.028
2017-03-02 00:30:00,-12.422,0.0,0.0,0.0,12.422,0.0,0.0,-12.422
2017-03-02 01:00:00,-11.638,0.0,0.0,0.0,11.638,0.0,0.0,-11.638
2017-03-02 01:30:00,-11.435,0.0,0.0,0.0,11.435,0.0,0.0,-11.435
2017-03-02 02:00:00,-13.323,0.0,0.0,0.0,13.323,0.0,0.0,-13.323
2017-03-02 02:30:00,-13.853,0.0,0.0,0.0,13.853,0.0,0.0,-13.853
2017-03-02 03:00:00,-15.421,0.0,0.0,0.0,15.421,0.0,0.0,-15.421
2017-03-02 03:30:00,-15.781,0.0,0.0,0.0,15.781,0.0,0.0,-15.781
2017-03-02 04:00:00,-18.172,0.0,0.0,0.0,18.172,0.0,0.0,-18.172
2017-03-02 04:30:00,-19.807,0.0,0.0,0.0,19.807,0.0,0.0,-19.807
2017-03-02 05:00:00,-20.964,0.0,0.0,0.0,20.964,0.0,0.0,-20.964
2017-03-02 05:30:00,-19.154,0.0,0.0,0.0,19.154,0.0,0.0,-19.154
2017-03-02 06:00:00,-18.9766944158,0.0,0.0,0.0,18.9766944158,0.008259702,0.0,-18.9766944158
2017-03-02 06:30:00,-18.2044784125,0.0,0.28007271875,0.0,18.2044784125,0.74407271875,0.0,-18.2044784125
2017-03-02 07:00:00,-14.93280416,0.0,1.13622189714,0.0,14.93280416,1.69871730286,0.0,-14.93280416
2017-03-02 07:30:00,-18.957720709,0.0,2.76573102343,0.0,18.957720709,2.40854826757,0.0,-18.957720709
2017-03-02 08:00:00,-21.0108653878,0.0,3.96079120697,0.0,21.0108653878,3.22434340523,0.0,-21.0108653878
2017-03-02 08:30:00,-19.012604344,0.0,4.365197828,0.0,19.012604344,5.053197828,0.0,-19.012604344
2017-03-02 09:00:00,-28.0533955142,0.0,3.17734770531,0.0,28.0533955142,6.19858478249,0.0,-28.0533955142
2017-03-02 09:30:00,-25.2416601628,0.0,4.98025582069,0.0,25.2416601628,7.37260688451,0.0,-25.2416601628
2017-03-02 10:00:00,-26.7017509747,0.0,6.64783979444,0.0,26.7017509747,7.13725148786,0.0,-26.7017509747
2017-03-02 10:30:00,-21.7949620859,0.0,7.08154007294,0.0,21.7949620859,7.49045417016,0.0,-21.7949620859
2017-03-02 11:00:00,-19.5619907764,0.0,7.27278255825,0.0,19.5619907764,7.53848854935,0.0,-19.5619907764
2017-03-02 11:30:00,-19.9138423258,0.0,7.23342764713,0.0,19.9138423258,7.70985242507,0.0,-19.9138423258
2017-03-02 12:00:00,-22.3609620722,0.0,6.88269558662,0.0,22.3609620722,7.99021732318,0.0,-22.3609620722
2017-03-02 12:30:00,-17.4856179335,0.0,7.44246133469,0.0,17.4856179335,8.30666061681,0.0,-17.4856179335
2017-03-02 13:00:00,-18.8773801861,0.0,5.16071588706,0.0,18.8773801861,8.48702791784,0.0,-18.8773801861
2017-03-02 13:30:00,-19.4181943021,0.0,4.38050557956,0.0,19.4181943021,8.28162806934,0.0,-19.4181943021
2017-03-02 14:00:00,-21.0330904018,0.0,3.2746878201,0.0,21.0330904018,7.5637557361,0.0,-21.0330904018
2017-03-02 14:30:00,-19.7847199027,0.0,3.9351200417,0.0,19.7847199027,6.4881600556,0.0,-19.7847199027
2017-03-02 15:00:00,-20.4449194739,0.0,3.71317736833,0.0,20.4449194739,5.48290315777,0.0,-20.4449194739
2017-03-02 15:30:00,-20.3589337349,0.0,3.34402839933,0.0,20.3589337349,4.95803786577,0.0,-20.3589337349
2017-03-02 16:00:00,-12.6895168771,0.0,3.49099035594,0.0,12.6895168771,3.31649276696,0.0,-12.6895168771
2017-03-02 16:30:00,-13.8765712898,0.0,2.34024497726,0.0,13.8765712898,2.39918373294,0.0,-13.8765712898
2017-03-02 17:00:00,-14.6199051626,0.0,1.73549631243,0.0,14.6199051626,1.24159852497,0.0,-14.6199051626
2017-03-02 17:30:00,-15.3815538735,0.0,0.614540643714,0.0,15.3815538735,0.866905482786,0.0,-15.3815538735
2017-03-02 18:00:00,-16.1372499438,0.0,0.0,0.0,16.1372499438,0.051679546,0.0,-16.1372499438
2017-03-02 18:30:00,-16.2259444605,0.0,0.0,0.0,16.2259444605,0.001895745,0.0,-16.2259444605
2017-03-02 19:00:00,-14.678,0.0,0.0,0.0,14.678,0.0,0.0,-14.678
2017-03-02 19:30:00,-12.836,0.0,0.0,0.0,12.836,0.0,0.0,-12.836
2017-03-02 20:00:00,-12.924,0.0,0.0,0.0,12.924,0.0,0.0,-12.924
2017-03-02 20:30:00,-13.031,0.0,0.0,0.0,13.031,0.0,0.0,-13.031
2017-03-02 21:00:00,-11.517,0.0,0.0,0.0,11.517,0.0,0.0,-11.517
2017-03-02 21:30:00,-11.52,0.0,0.0,0.0,11.52,0.0,0.0,-11.52
2017-03-02 22:00:00,-11.764,0.0,0.0,0.0,11.764,0.0,0.0,-11.764
2017-03-02 22:30:00,-13.144,0.0,0.0,0.0,13.144,0.0,0.0,-13.144
2017-03-02 23:00:00,-10.742,0.0,0.0,0.0,10.742,0.0,0.0,-10.742
2017-03-02 23:30:00,-11.045,0.0,0.0,0.0,11.045,0.0,0.0,-11.045
2017-03-03 00:00:00,-9.07,0.0,0.0,0.0,9.07,0.0,0.0,-9.07
2017-03-03 00:30:00,-11.494,0.0,0.0,0.0,11.494,0.0,0.0,-11.494
2017-03-03 01:00:00,-10.038,0.0,0.0,0.0,10.038,0.0,0.0,-10.038
2017-03-03 01:30:00,-12.082,0.0,0.0,0.0,12.082,0.0,0.0,-12.082
2017-03-03 02:00:00,-9.936,0.0,0.0,0.0,9.936,0.0,0.0,-9.936
2017-03-03 02:30:00,-10.865,0.0,0.0,0.0,10.865,0.0,0.0,-10.865
2017-03-03 03:00:00,-10.188,0.0,0.0,0.0,10.188,0.0,0.0,-10.188
2017-03-03 03:30:00,-11.553,0.0,0.0,0.0,11.553,0.0,0.0,-11.553
2017-03-03 04:00:00,-12.815,0.0,0.0,0.0,12.815,0.0,0.0,-12.815
2017-03-03 04:30:00,-14.557,0.0,0.0,0.0,14.557,0.0,0.0,-14.557
2017-03-03 05:00:00,-17.739,0.0,0.0,0.0,17.739,0.0,0.0,-17.739
2017-03-03 05:30:00,-18.658,0.0,0.0,0.0,18.658,0.0,0.0,-18.658
2017-03-03 06:00:00,-17.6159286357,0.0,0.0,0.0,17.6159286357,0.0,0.0,-17.6159286357
2017-03-03 06:30:00,-14.9006189983,0.0,0.0104389646111,0.0,14.9006189983,0.767511716889,0.0,-14.9006189983
2017-03-03 07:00:00,-12.9286609158,0.0,0.831242560914,0.0,12.9286609158,1.51398266009,0.0,-12.9286609158
2017-03-03 07:30:00,-15.669644053,0.0,1.29893191771,0.0,15.669644053,1.91739081729,0.0,-15.669644053
2017-03-03 08:00:00,-10.644265855,0.0,2.7433670725,0.0,10.644265855,3.1153670725,0.0,-10.644265855
2017-03-03 08:30:00,-8.1227579593,0.0,4.04412102035,0.0,8.1227579593,4.53212102035,0.0,-8.1227579593
2017-03-03 09:00:00,-9.0406388215,0.0,3.51698388843,0.0,9.0406388215,6.38889645507,0.0,-9.0406388215
2017-03-03 09:30:00,-6.9577266752,0.0,6.470714236,0.0,6.9577266752,7.0881100008,0.0,-6.9577266752
2017-03-03 10:00:00,-7.9996088493,0.0,7.72303377556,0.0,7.9996088493,7.77125255814,0.0,-7.9996088493
